epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,len_train_ds,len_val_ds,batches_per_epoch,time_per_epoch,fwd_time_in_epoch,val_loss,val_accuracy,val_perplexity,full_train_loss,full_train_acc,paramnorm_embedding.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.0.self_attn.Wo.weight,paramnorm_decoder.blocks.0.self_attn_norm.weight,paramnorm_decoder.blocks.0.self_attn_norm.bias,paramnorm_decoder.blocks.0.ffn.ffn.0.weight,paramnorm_decoder.blocks.0.ffn.ffn.2.weight,paramnorm_decoder.blocks.0.ffn_norm.weight,paramnorm_decoder.blocks.0.ffn_norm.bias,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.1.self_attn.Wo.weight,paramnorm_decoder.blocks.1.self_attn_norm.weight,paramnorm_decoder.blocks.1.self_attn_norm.bias,paramnorm_decoder.blocks.1.ffn.ffn.0.weight,paramnorm_decoder.blocks.1.ffn.ffn.2.weight,paramnorm_decoder.blocks.1.ffn_norm.weight,paramnorm_decoder.blocks.1.ffn_norm.bias,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.2.self_attn.Wo.weight,paramnorm_decoder.blocks.2.self_attn_norm.weight,paramnorm_decoder.blocks.2.self_attn_norm.bias,paramnorm_decoder.blocks.2.ffn.ffn.0.weight,paramnorm_decoder.blocks.2.ffn.ffn.2.weight,paramnorm_decoder.blocks.2.ffn_norm.weight,paramnorm_decoder.blocks.2.ffn_norm.bias,paramnorm_decoder.blocks.3.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.3.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.3.self_attn.Wo.weight,paramnorm_decoder.blocks.3.self_attn_norm.weight,paramnorm_decoder.blocks.3.self_attn_norm.bias,paramnorm_decoder.blocks.3.ffn.ffn.0.weight,paramnorm_decoder.blocks.3.ffn.ffn.2.weight,paramnorm_decoder.blocks.3.ffn_norm.weight,paramnorm_decoder.blocks.3.ffn_norm.bias,paramnorm_linear.weight
595,5960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.254035234451294,46.29117965698242,25.894620895385742,2.2161675161669336e-08,100.0,0.9985134090543317,0.06600973755121231,0.061648428440093994,0.06273502111434937,0.06452884525060654,0.06123179942369461,0.06146072596311569,0.06545649468898773,0.06185649707913399,0.05841297656297684,0.06678257137537003,0.06146081164479256,0.060935117304325104,0.060343723744153976,1.0083768376146631,0.013751527535253731,0.05866256356239319,0.036634936928749084,1.0112853916303999,0.013405023805666496,0.06897784769535065,0.06420865654945374,0.06044871732592583,0.0684085488319397,0.06391450762748718,0.06100711598992348,0.06934775412082672,0.0643153041601181,0.06030692905187607,0.06660082936286926,0.06286586076021194,0.060775842517614365,0.06067345291376114,1.0095686661968541,0.014776469085320829,0.06604787707328796,0.04533042386174202,1.0200772242297724,0.007755882160765451,0.07367327809333801,0.07144469767808914,0.057624682784080505,0.06334561109542847,0.0641762837767601,0.05550748109817505,0.06737937778234482,0.06602098047733307,0.055151619017124176,0.07638885825872421,0.07123640924692154,0.05781549960374832,0.056851331144571304,1.0050446234776949,0.011774167307605643,0.06975947320461273,0.04825917258858681,1.0242030635242008,0.009073334693299295,0.0674881711602211,0.06860527396202087,0.0590418241918087,0.06559611111879349,0.0680936947464943,0.05987273529171944,0.06406089663505554,0.06609733402729034,0.059614717960357666,0.06532390415668488,0.0684092715382576,0.05975447967648506,0.05936243012547493,1.0047925010299026,0.01511143379803919,0.07544929534196854,0.05407702922821045,1.9433272902149812,0.2771742184456797,0.17742579901763836
597,5980,2.5899634437109853e-08,100.0,1.0,0.001,4704,4705,10,0.3131840229034424,0.09019660949707031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
602,6030,2.7572212957238662e-08,100.0,1.0,0.001,4704,4705,10,0.30483412742614746,0.08118152618408203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
606,6070,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.184229612350464,46.26992416381836,24.148677825927734,2.406233257090662e-08,100.0,0.9985121876929898,0.06598925590515137,0.061629924923181534,0.06274312734603882,0.0645073801279068,0.06121319159865379,0.061464790254831314,0.06543590873479843,0.06183706223964691,0.05839899182319641,0.06676687300205231,0.06144728139042854,0.060923587530851364,0.06034015491604805,1.008376163265087,0.013775938463075635,0.058679163455963135,0.03666141629219055,1.0112671841918432,0.013407415639319489,0.06897782534360886,0.06420919299125671,0.06045064330101013,0.06841140985488892,0.06391790509223938,0.06104078143835068,0.06934614479541779,0.06431423872709274,0.060300618410110474,0.06659583747386932,0.06286115944385529,0.060766514390707016,0.06068094074726105,1.0095721222384322,0.01481208448940155,0.06610367447137833,0.045411501079797745,1.0202442100435727,0.007828829794459204,0.07368919998407364,0.07146108895540237,0.0576777420938015,0.06335775554180145,0.06418822705745697,0.05559740588068962,0.06740368157625198,0.06604567915201187,0.05522994324564934,0.07638192921876907,0.07122901827096939,0.05784972757101059,0.05691477283835411,1.0050427690163604,0.011994244979639372,0.06983234733343124,0.048364005982875824,1.024613742416091,0.009378985614333823,0.06753229349851608,0.06864861398935318,0.05918767675757408,0.06562696397304535,0.06812340766191483,0.060037292540073395,0.0640818327665329,0.06611747294664383,0.059803809970617294,0.06533854454755783,0.06842321157455444,0.059933826327323914,0.0595330148935318,1.0047799412690464,0.01586519725643113,0.07557497173547745,0.054250992834568024,1.9863887253385615,0.3184903314989997,0.1816673143329087
608,6090,2.6089701066212e-08,100.0,1.0,0.001,4704,4705,10,0.298856258392334,0.08022260665893555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
614,6150,2.5658884794665937e-08,100.0,1.0,0.001,4704,4705,10,0.3055896759033203,0.07766890525817871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
618,6190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.136571168899536,46.37619400024414,23.024784088134766,2.097059592642836e-08,100.0,0.9985110535717436,0.06596856564283371,0.06161152571439743,0.06274468451738358,0.06449142098426819,0.06120035797357559,0.061454374343156815,0.06542098522186279,0.061823274940252304,0.05840051919221878,0.06675437837839127,0.06143711134791374,0.06092519313097,0.06033831834793091,1.0083748988596317,0.01385593054737128,0.05869787186384201,0.03669127821922302,1.0112397044466142,0.013463477533284059,0.06897398829460144,0.06420566141605377,0.0604543574154377,0.06841278076171875,0.06391988694667816,0.06106424331665039,0.06934471428394318,0.06431327015161514,0.06029359996318817,0.06659248471260071,0.06285828351974487,0.06078852713108063,0.06069370359182358,1.0095760840421921,0.01484896034767055,0.06616296619176865,0.0454975850880146,1.0204073183473097,0.007894281874563099,0.07370541989803314,0.0714777484536171,0.05772775784134865,0.06337139755487442,0.06420153379440308,0.055687978863716125,0.06742450594902039,0.06606698781251907,0.05531313270330429,0.07637599855661392,0.07122274488210678,0.05788255110383034,0.056978560984134674,1.005041251729814,0.012223285442426747,0.0699119046330452,0.04847820848226547,1.0249933169337802,0.009667702063345576,0.06757836043834686,0.06869390606880188,0.05934492498636246,0.06565321236848831,0.06814868748188019,0.06020979583263397,0.0640977993607521,0.06613289564847946,0.060008592903614044,0.06535245478153229,0.06843645125627518,0.060128260403871536,0.05971625819802284,1.0047678872703723,0.016527517858622623,0.07570574432611465,0.05443110316991806,2.0355327936392342,0.36672331137541236,0.18693290841836271
620,6210,2.7078042919015388e-08,100.0,1.0,0.001,4704,4705,10,0.27469682693481445,0.07956480979919434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
626,6270,2.6647226647469324e-08,100.0,1.0,0.001,4704,4705,10,0.30834007263183594,0.08089017868041992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
630,6310,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.089790105819702,46.3974494934082,21.97246551513672,2.1794214433157322e-08,100.0,0.9985104428910727,0.06595279276371002,0.0615970753133297,0.06273319572210312,0.06447836756706238,0.061190422624349594,0.06145966053009033,0.0654037743806839,0.06180746853351593,0.05839952081441879,0.06674341857433319,0.061429258435964584,0.06093401461839676,0.06033775582909584,1.0083740559226615,0.013909333238612615,0.05871668830513954,0.03672122582793236,1.0112500725713478,0.01353272085412041,0.06897000968456268,0.06420202553272247,0.06045735254883766,0.0684167817234993,0.06392470002174377,0.061108022928237915,0.06934507191181183,0.06431424617767334,0.06030087172985077,0.06659585237503052,0.06286236643791199,0.06078987941145897,0.06071002781391144,1.0095809730766194,0.014915640613281832,0.06622052192687988,0.04558102786540985,1.0205195975517427,0.00799351992210454,0.07371508330106735,0.07148770987987518,0.05777224153280258,0.06337978690862656,0.06420962512493134,0.05576504394412041,0.06744261831045151,0.06608547270298004,0.05538827180862427,0.07637078315019608,0.07121721655130386,0.057919666171073914,0.05703636631369591,1.0050404930865409,0.01240760546476603,0.06999040395021439,0.04859079048037529,1.0253774433111085,0.00997818538397968,0.06762035191059113,0.06873520463705063,0.059489600360393524,0.06568087637424469,0.06817536801099777,0.06037970259785652,0.06411559879779816,0.06615000218153,0.06020756810903549,0.06536880880594254,0.06845204532146454,0.06032158061861992,0.05989396199584007,1.004755158922122,0.017199710042988776,0.07583130151033401,0.054603639990091324,2.0863339074359613,0.41728427242932425,0.19282067705741715
632,6330,2.7800293622703975e-08,100.0,1.0,0.001,4704,4705,10,0.2987957000732422,0.07974958419799805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
638,6390,2.876329219247964e-08,100.0,1.0,0.001,4704,4705,10,0.2701091766357422,0.0706026554107666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
642,6430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0555896759033203,46.52497100830078,21.23370361328125,2.432842549637826e-08,100.0,0.9985099194504976,0.06594298034906387,0.061589185148477554,0.06274092942476273,0.06446980684995651,0.06118490546941757,0.06145747750997543,0.06539593636989594,0.06180111691355705,0.05840868502855301,0.0667341947555542,0.061422355473041534,0.060939110815525055,0.06034208461642265,1.0083754046218139,0.013941367477658926,0.05873565748333931,0.0367514044046402,1.0112366698735213,0.013530567413579307,0.06896544247865677,0.06419792026281357,0.06045809015631676,0.0684179812669754,0.06392653286457062,0.06112572178244591,0.06934493035078049,0.06431469321250916,0.06030553579330444,0.06659584492444992,0.0628628134727478,0.06079768016934395,0.0607202909886837,1.0095857778173496,0.014926132544383013,0.0662773922085762,0.04566342011094093,1.020683127323965,0.008053633181882217,0.07372813671827316,0.07150115817785263,0.057813238352537155,0.06339652091264725,0.06422603875398636,0.05585125461220741,0.06745936721563339,0.06610260158777237,0.05545999854803085,0.0763688012957573,0.07121516764163971,0.05794877931475639,0.05709274858236313,1.0050390600936914,0.0126090094487314,0.07006703317165375,0.04870056360960007,1.0257223731193215,0.010256248558485795,0.06765872985124588,0.06877293437719345,0.059635620564222336,0.06570500880479813,0.0681985467672348,0.06054738536477089,0.06413038074970245,0.06616422533988953,0.06040440872311592,0.06538442522287369,0.0684669241309166,0.060510169714689255,0.060069408267736435,1.004743947860418,0.017764509423171138,0.07595193386077881,0.0547686442732811,2.138399595275409,0.4694622816200536,0.19925607358816552
644,6450,2.769892404330676e-08,100.0,1.0,0.001,4704,4705,10,0.28991055488586426,0.07857537269592285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
650,6510,2.7280780301452978e-08,100.0,1.0,0.001,4704,4705,10,0.2792658805847168,0.07298588752746582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654,6550,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.020758867263794,46.461212158203125,20.506847381591797,2.2567148150187677e-08,100.0,0.9985093087698266,0.06592831015586853,0.061579834669828415,0.06274447590112686,0.06445973366498947,0.061177901923656464,0.06147133931517601,0.06538470089435577,0.061791300773620605,0.058419160544872284,0.06672532856464386,0.06141611561179161,0.06094461679458618,0.060350336134433746,1.0083816423553933,0.013980602242355521,0.05875374376773834,0.03678017854690552,1.0112327080697614,0.013555710642894086,0.06896301358938217,0.06419598311185837,0.060462065041065216,0.06842030584812164,0.06392955780029297,0.06114304065704346,0.06934387236833572,0.06431479007005692,0.06031018868088722,0.0665951743721962,0.0628625825047493,0.060802821069955826,0.060730256140232086,1.009590666851777,0.01494451647286786,0.06633234769105911,0.04574291408061981,1.0208474157394605,0.008136060563768383,0.0737449899315834,0.07151854038238525,0.057858873158693314,0.06341046094894409,0.06423959136009216,0.05592956021428108,0.06747551262378693,0.0661192387342453,0.05552905052900314,0.07636623084545135,0.07121248543262482,0.057989269495010376,0.05715073272585869,1.005037879981933,0.012803388079885611,0.0701427012681961,0.04880879819393158,1.0260742150106905,0.010553753942501083,0.0676940456032753,0.06880763173103333,0.05977616459131241,0.06572967767715454,0.0682222917675972,0.0607108473777771,0.06414914131164551,0.06618232280015945,0.060602348297834396,0.06540106236934662,0.06848279386758804,0.06070134416222572,0.06024359166622162,1.0047313038058647,0.01842366110919022,0.07606925070285797,0.05492869392037392,2.191621624050602,0.5232022108697482,0.20625336176627979
656,6570,2.332741111388259e-08,100.0,1.0,0.001,4704,4705,10,0.30190134048461914,0.0817418098449707,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
662,6630,2.7534200697232336e-08,100.0,1.0,0.001,4704,4705,10,0.28943586349487305,0.07916808128356934,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
667,6680,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.981717348098755,46.5887336730957,19.721656799316406,2.850987179670028e-08,100.0,0.998509047049539,0.0659194216132164,0.06157350167632103,0.06274905800819397,0.06445209681987762,0.061173588037490845,0.061471790075302124,0.06537733227014542,0.06178545951843262,0.05843576788902283,0.06672116369009018,0.061414431780576706,0.06095528230071068,0.06035742908716202,1.008384508341092,0.014034710893309413,0.05877465754747391,0.0368134006857872,1.0112633909754771,0.013603638195096052,0.06896107643842697,0.0641944482922554,0.060473810881376266,0.06842238456010818,0.06393232941627502,0.061173055320978165,0.06934800744056702,0.06431984156370163,0.060317933559417725,0.06660008430480957,0.06286825239658356,0.06081487983465195,0.06074848398566246,1.0095919312572321,0.014992911591670493,0.06639155745506287,0.04582853615283966,1.0209948454155515,0.008235557419301459,0.07375839352607727,0.07153237611055374,0.05789635330438614,0.06342490017414093,0.06425370275974274,0.05601261928677559,0.0674915760755539,0.06613568216562271,0.055601127445697784,0.07636300474405289,0.07120909541845322,0.058011844754219055,0.057203974574804306,1.0050366998701747,0.012967725227674667,0.07022229582071304,0.048922523856163025,1.0264408925927353,0.010882153625019366,0.0677308514714241,0.0688437968492508,0.059929996728897095,0.06575629115104675,0.06824788451194763,0.06088598072528839,0.06417111307382584,0.06620354950428009,0.06080886721611023,0.06541530042886734,0.06849636882543564,0.060894280672073364,0.060426484793424606,1.004717226758462,0.01909541997127012,0.07619091123342514,0.055093955248594284,2.2504102399897192,0.5828551322312787,0.2143112495997043
668,6690,2.782563512937486e-08,100.0,1.0,0.001,4704,4705,10,0.29010558128356934,0.08240675926208496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
674,6750,2.4784581498238367e-08,100.0,1.0,0.001,4704,4705,10,0.3115963935852051,0.08481574058532715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
