epoch,global_step,train_loss,train_accuracy,train_perplexity,learning_rate,len_train_ds,len_val_ds,batches_per_epoch,time_per_epoch,fwd_time_in_epoch,val_loss,val_accuracy,val_perplexity,full_train_loss,full_train_acc,paramnorm_embedding.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.0.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.0.self_attn.Wo.weight,paramnorm_decoder.blocks.0.self_attn_norm.weight,paramnorm_decoder.blocks.0.self_attn_norm.bias,paramnorm_decoder.blocks.0.ffn.ffn.0.weight,paramnorm_decoder.blocks.0.ffn.ffn.2.weight,paramnorm_decoder.blocks.0.ffn_norm.weight,paramnorm_decoder.blocks.0.ffn_norm.bias,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.1.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.1.self_attn.Wo.weight,paramnorm_decoder.blocks.1.self_attn_norm.weight,paramnorm_decoder.blocks.1.self_attn_norm.bias,paramnorm_decoder.blocks.1.ffn.ffn.0.weight,paramnorm_decoder.blocks.1.ffn.ffn.2.weight,paramnorm_decoder.blocks.1.ffn_norm.weight,paramnorm_decoder.blocks.1.ffn_norm.bias,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.0.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.1.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.2.Wv.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wq.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wk.weight,paramnorm_decoder.blocks.2.self_attn.attn_heads.3.Wv.weight,paramnorm_decoder.blocks.2.self_attn.Wo.weight,paramnorm_decoder.blocks.2.self_attn_norm.weight,paramnorm_decoder.blocks.2.self_attn_norm.bias,paramnorm_decoder.blocks.2.ffn.ffn.0.weight,paramnorm_decoder.blocks.2.ffn.ffn.2.weight,paramnorm_decoder.blocks.2.ffn_norm.weight,paramnorm_decoder.blocks.2.ffn_norm.bias,paramnorm_linear.weight
739,7400,3.251812086091377e-05,100.0,1.0000325441360474,0.001,4704,4705,10,0.2317218780517578,0.06540083885192871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
746,7470,1.3042033060628455e-05,100.0,1.000012993812561,0.001,4704,4705,10,0.22637057304382324,0.05851173400878906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
748,7490,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.466375827789307,41.934112548828125,236.6011505126953,1.0384484085079748e-05,100.0,1.0046694191781105,0.07132402062416077,0.06649650633335114,0.07376296818256378,0.06799494475126266,0.066459521651268,0.0561341866850853,0.061691880226135254,0.06121766194701195,0.05992867052555084,0.07009440660476685,0.06562232226133347,0.07485688477754593,0.06576190888881683,1.010720708154051,0.02378560820143746,0.06673230975866318,0.04696797952055931,1.0107201180981717,0.02331844989836468,0.07215026766061783,0.06896213442087173,0.07085448503494263,0.0752614438533783,0.0719246119260788,0.06750394403934479,0.07652495056390762,0.07070428133010864,0.06714554131031036,0.07480761408805847,0.07039467990398407,0.06944667547941208,0.06859120726585388,1.0091063995623868,0.019776235137423798,0.07964383065700531,0.06185907870531082,1.0353896800559623,0.012628087483127659,0.07174108922481537,0.07467544823884964,0.06046115979552269,0.07606841623783112,0.07710031419992447,0.06250128895044327,0.07319846749305725,0.0737929493188858,0.059674572199583054,0.07600221037864685,0.07907535880804062,0.061667829751968384,0.060264453291893005,1.0070093409678786,0.020187020713524243,0.08552736043930054,0.0667688325047493,2.9201508053982663,1.1146404223597248,0.28950623627851835
753,7540,7.358757557085482e-06,100.0,1.0000073909759521,0.001,4704,4705,10,0.23325467109680176,0.06850433349609375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
760,7610,4.19093430537032e-06,100.0,1.0000041723251343,0.001,4704,4705,10,0.21753168106079102,0.06702828407287598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
762,7630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.506162643432617,42.699256896972656,246.2045440673828,3.3857336347864475e-06,100.0,1.004670291579069,0.07131999731063843,0.06649477779865265,0.07376641780138016,0.06799600273370743,0.06645943224430084,0.056133296340703964,0.06168539822101593,0.06121217459440231,0.0599280409514904,0.07008888572454453,0.06562008708715439,0.07485564798116684,0.06576187163591385,1.0107234055523557,0.02379779390901317,0.06673148274421692,0.04696641117334366,1.0107186851053225,0.02332312029601529,0.07215040177106857,0.06896097213029861,0.07085137814283371,0.0752585157752037,0.07192317396402359,0.06750164926052094,0.07652594149112701,0.07070472836494446,0.06714806705713272,0.07480587065219879,0.07039373368024826,0.06944342702627182,0.06858957558870316,1.0091098556039646,0.01977308070923056,0.07964706420898438,0.06186365708708763,1.0353851281963231,0.012611090449376626,0.07173950970172882,0.07467340677976608,0.06046028435230255,0.07606878876686096,0.0771017000079155,0.06250114738941193,0.07319428771734238,0.07378797978162766,0.05967682972550392,0.0760004073381424,0.07907356321811676,0.06166679784655571,0.06026430055499077,1.0070128813031536,0.020176005898083722,0.08552703261375427,0.06677016615867615,2.92057497128168,1.1146359547937827,0.28952150329529264
767,7680,2.3841373604227556e-06,100.0,1.000002384185791,0.001,4704,4705,10,0.24387288093566895,0.0681004524230957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
774,7750,1.3379558367887512e-06,100.0,1.000001311302185,0.001,4704,4705,10,0.24736547470092773,0.05623459815979004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
777,7780,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.570140361785889,43.35812759399414,262.470947265625,9.820693094297894e-07,100.0,1.0046716874206028,0.07131457328796387,0.06649225950241089,0.0737701803445816,0.06799662113189697,0.06645864993333817,0.05613170191645622,0.06167738884687424,0.06120545417070389,0.059926729649305344,0.07008248567581177,0.06561768800020218,0.07485540211200714,0.06576189398765564,1.0107264401254485,0.023809600294952285,0.06673090904951096,0.04696517437696457,1.0107136274835011,0.023326958293407817,0.07214944809675217,0.06895873695611954,0.07084696739912033,0.07525292783975601,0.07191994786262512,0.06749767065048218,0.07652542740106583,0.07070368528366089,0.06715165078639984,0.07480326294898987,0.07039234042167664,0.06943965703248978,0.06858742982149124,1.0091149975194829,0.01976950612964123,0.07965198904275894,0.06187081336975098,1.0353868140702636,0.01258763967944736,0.07173827290534973,0.07467224448919296,0.06045990809798241,0.07607094198465347,0.07710502296686172,0.062501460313797,0.07319121062755585,0.07378335297107697,0.05968032777309418,0.0759989470243454,0.07907234132289886,0.06166591867804527,0.06026430055499077,1.007018866155642,0.020146517592105274,0.08552717417478561,0.06677358597517014,2.921262807849378,1.1146448899256671,0.2895489184954145
781,7820,7.375933250841626e-07,100.0,1.0000007152557373,0.001,4704,4705,10,0.21699285507202148,0.06323623657226562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
788,7890,4.01152647100389e-07,100.0,1.0000003576278687,0.001,4704,4705,10,0.24638795852661133,0.0664834976196289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
792,7930,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.656951904296875,43.783206939697266,286.27471923828125,2.64242174807805e-07,100.0,1.0046730832621362,0.0713076964020729,0.06648904830217361,0.07377317547798157,0.0679968073964119,0.06645723432302475,0.05612994730472565,0.061669375747442245,0.06119868531823158,0.05992542579770088,0.07007584720849991,0.06561537086963654,0.07485595345497131,0.06576180458068848,1.010728547467874,0.023818722453476864,0.06673073768615723,0.046964406967163086,1.0107041022957377,0.023329929646227834,0.07214801758527756,0.06895613670349121,0.07084336131811142,0.0752435103058815,0.0719139501452446,0.06749199330806732,0.07652288675308228,0.07070153951644897,0.0671556144952774,0.07479949295520782,0.07038978487253189,0.0694352462887764,0.06858492642641068,1.0091217410152447,0.019764725096513277,0.07965859025716782,0.06188046559691429,1.0353940633282075,0.012556360132407197,0.07173650711774826,0.07467106729745865,0.0604604035615921,0.07607488334178925,0.0771106407046318,0.06250405311584473,0.07319038361310959,0.07378049194812775,0.05968615412712097,0.07599826157093048,0.07907168567180634,0.061664704233407974,0.06026532128453255,1.007026199707283,0.020086287111405175,0.08552864193916321,0.06678006798028946,2.922246683881016,1.1146911671653321,0.2895877185280451
795,7960,2.142928394732735e-07,100.0,1.000000238418579,0.001,4704,4705,10,0.24852371215820312,0.07427453994750977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
802,8030,1.122528701102965e-07,100.0,1.0000001192092896,0.001,4704,4705,10,0.23412585258483887,0.057035207748413086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
807,8080,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.725330829620361,44.293304443359375,306.53466796875,6.786616779663746e-08,100.0,1.00467447910367,0.0713004469871521,0.06648571789264679,0.07377512007951736,0.06799594312906265,0.06645478308200836,0.05612684786319733,0.06166069954633713,0.061191752552986145,0.05992430821061134,0.07006843388080597,0.06561250984668732,0.07485675811767578,0.06576132029294968,1.0107304862229054,0.023831874904390295,0.06673099845647812,0.046964410692453384,1.0106931441151248,0.023328583581253517,0.07214604318141937,0.06895315647125244,0.07083921879529953,0.07523267716169357,0.0719066858291626,0.06748609244823456,0.07651913166046143,0.07069762051105499,0.0671587660908699,0.07479715347290039,0.07038787752389908,0.06943262368440628,0.0685824379324913,1.0091294117416736,0.01975955552212561,0.0796658843755722,0.06189127266407013,1.0354123550604613,0.012531672615891942,0.07173637300729752,0.0746719241142273,0.060460302978754044,0.07608063519001007,0.07711848616600037,0.06250625848770142,0.07319410890340805,0.07378211617469788,0.05969236418604851,0.07599864900112152,0.07907179743051529,0.06166119500994682,0.06026464328169823,1.0070364835383196,0.019969949955713964,0.08553323149681091,0.06679132580757141,2.9235697577494704,1.1148833567945418,0.28964311598891185
810,8110,5.6094755507274385e-08,100.0,1.0,0.001,4704,4705,10,0.24456119537353516,0.06510257720947266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
818,8190,3.4591977282616426e-08,100.0,1.0,0.001,4704,4705,10,0.22544074058532715,0.060578107833862305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
823,8240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.494079113006592,44.90966796875,243.24742126464844,2.8053714018483333e-08,100.0,1.004676311145683,0.07129048556089401,0.066481813788414,0.07377959787845612,0.06799212843179703,0.06645064055919647,0.056119710206985474,0.06164751574397087,0.061183176934719086,0.059920575469732285,0.0700608491897583,0.06561040878295898,0.07486104965209961,0.0657610222697258,1.0107310762787847,0.02383055781537433,0.06673193722963333,0.04696553200483322,1.01066667589426,0.023326515751498453,0.07213928550481796,0.06894636899232864,0.07082951068878174,0.07521380484104156,0.07189330458641052,0.06747100502252579,0.07651117444038391,0.0706908255815506,0.06715969741344452,0.07479359209537506,0.07038570195436478,0.06943206489086151,0.06857580691576004,1.009131097615614,0.019734707320750406,0.0796717181801796,0.06189921870827675,1.0354949628835426,0.012590218539740622,0.0717519000172615,0.07469034940004349,0.06046288087964058,0.07609693706035614,0.07713733613491058,0.06250930577516556,0.07322456687688828,0.07380970567464828,0.05969791114330292,0.07600853592157364,0.07907965779304504,0.06164896860718727,0.06025872007012367,1.0070599171860917,0.019629133416497666,0.08555459976196289,0.06681948155164719,2.926068897278772,1.1163853018880758,0.28976499040281867
826,8270,2.86239103530761e-08,100.0,1.0,0.001,4704,4705,10,0.23553848266601562,0.06645393371582031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
834,8350,2.8991372857944953e-08,100.0,1.0,0.001,4704,4705,10,0.22897076606750488,0.06413650512695312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
839,8400,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.791079998016357,45.696067810058594,120.43136596679688,2.9662936995578093e-08,100.0,1.0046775325070247,0.07125502824783325,0.06647010892629623,0.07377788424491882,0.06797720491886139,0.06643648445606232,0.056104324758052826,0.061611536890268326,0.06115701422095299,0.05990193039178848,0.07004330307245255,0.0656067281961441,0.0748690515756607,0.06575416028499603,1.0107144704204714,0.023809969079876758,0.06673550605773926,0.046970319002866745,1.0105716768977164,0.023333164416851043,0.07212541997432709,0.06893284618854523,0.07080989331007004,0.07517340034246445,0.07185950875282288,0.0674246996641159,0.0764971375465393,0.07067883759737015,0.0671611875295639,0.07477936893701553,0.07037530094385147,0.06941482424736023,0.06855356693267822,1.009131266203008,0.01970214624609771,0.07968180626630783,0.061913058161735535,1.0356911143165122,0.012826114450856095,0.07179877907037735,0.07474049925804138,0.06048588454723358,0.07613123208284378,0.07717425376176834,0.06252477318048477,0.07327678799629211,0.07385824620723724,0.05972250923514366,0.07602480053901672,0.0790916383266449,0.061650775372982025,0.060268811881542206,1.007099366636298,0.019036954389851413,0.08561376482248306,0.06688498705625534,2.935781891399199,1.1240551010863915,0.2902317685356807
842,8430,3.0144438056822764e-08,100.0,1.0,0.001,4704,4705,10,0.2311234474182129,0.06624388694763184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
850,8510,3.266597659035142e-08,100.0,1.0,0.001,4704,4705,10,0.23611950874328613,0.06868243217468262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
855,8560,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.096201419830322,46.31243133544922,60.111515045166016,1.8373029320173373e-08,100.0,1.004668459537056,0.07118680328130722,0.06647302210330963,0.0736946240067482,0.0679590180516243,0.06642050296068192,0.056061070412397385,0.06158718094229698,0.06113586947321892,0.05989108607172966,0.07001649588346481,0.06562221050262451,0.07491546869277954,0.06573168188333511,1.0106916268285784,0.02376770632753246,0.06674744933843613,0.04698698967695236,1.0102978909697897,0.02321522963218347,0.07210372388362885,0.06891120970249176,0.07076699286699295,0.07508381456136703,0.07177726924419403,0.0673184022307396,0.07648623734712601,0.07066600024700165,0.0671914741396904,0.07475593686103821,0.07035558670759201,0.06941700726747513,0.06852354854345322,1.0091243541198522,0.019761525887293494,0.07971777766942978,0.06196274235844612,1.0360321666146624,0.013198110438347342,0.07185106724500656,0.07479246705770493,0.06052934750914574,0.07619509100914001,0.07723723351955414,0.0626051127910614,0.07330784946680069,0.0738862007856369,0.0597616508603096,0.07605648785829544,0.07912152260541916,0.06170578673481941,0.060321491211652756,1.0071466554003272,0.018699488525091734,0.08574841171503067,0.06705097109079361,2.9892136428925817,1.1758497003962172,0.2951867224498258
858,8590,3.3641647689819365e-08,100.0,1.0,0.001,4704,4705,10,0.2422034740447998,0.07193422317504883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
866,8670,3.2640635083680536e-08,100.0,1.0,0.001,4704,4705,10,0.2510190010070801,0.06457185745239258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
872,8730,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.63126540184021,46.737510681152344,37.76057052612305,2.217434591500478e-08,100.0,1.0046642720124552,0.07111497968435287,0.06643316149711609,0.07360852509737015,0.06795283406972885,0.06641514599323273,0.05604047700762749,0.06160170957446098,0.061151109635829926,0.05995650589466095,0.06994206458330154,0.06557963043451309,0.07497479766607285,0.06573209911584854,1.0106886765491827,0.02374842941269479,0.06676696985960007,0.04701452702283859,1.0097912858506888,0.02307296821339101,0.07206825911998749,0.0688759982585907,0.07070624828338623,0.0750078558921814,0.07170416414737701,0.06720808893442154,0.07645729184150696,0.07063940912485123,0.06724393367767334,0.07472584396600723,0.07032570987939835,0.06944200396537781,0.06850361078977585,1.009142561558409,0.01985982946017811,0.07978153228759766,0.062046319246292114,1.036560435213898,0.01373101387383007,0.07189483195543289,0.07483420521020889,0.06069274619221687,0.0762639045715332,0.07730547338724136,0.06277009099721909,0.07333119213581085,0.07390865683555603,0.059900037944316864,0.076090969145298,0.07915373891592026,0.0618668831884861,0.06047886237502098,1.0071775911871341,0.018752447357334688,0.08592395484447479,0.06727198511362076,3.0733583086580354,1.2652163606921705,0.307873111758713
874,8750,3.345158106071722e-08,100.0,1.0,0.001,4704,4705,10,0.2501552104949951,0.07065892219543457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
882,8830,3.163962247754171e-08,100.0,1.0,0.001,4704,4705,10,0.2216801643371582,0.06143522262573242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
